학번,입학일자,교육과정,등록학기,학년,주야,현학적,학과명,성별,전공1,전공2,부전공,비고,공학인증여부,연도,학기,코드,분반,과목명,학점,성적,재이수여부
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GCS10053,02,English Communication,3,B+,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GCS10058,01,C 프로그래밍,3,A+,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK10011,01,창조와 진화,2,A+,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK10066,01,공간학입문,3,A0,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK20021,01,생활체육 2,1,P,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK20062,02,기독교 변증학,3,PD,N
21500153,20150301,,2,1,주간,군입대휴학,전산전자공학부,남,컴퓨터공학,Global Entrepreneurship,,연계,,2015,2,GEK20065,04,기독교와 비교 종교,2,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GCS10001,02,소프트웨어 입문,2,B+,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10011,02,창조와 진화,2,B+,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10015,01,한동인성교육,1,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10030,02,철학개론,3,C+,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10058,02,일반화학,3,A0,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK10095,01,Calculus 1,3,B+,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,GEK20063,01,성경과 삶,2,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,1,PCO10012,06,English Foundation,3,B0,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GCS10003,02,앱 프로그래밍,3,B0,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GCS10027,02,스페인어1,3,B0,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GCS10053,10,English Communication,3,C+,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GEK10022,01,수화1,2,PD,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GEK10046,01,사회봉사1,1,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GEK10057,03,일반생물학,3,F,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2015,2,GEK10098,01,교회음악 연습,2,P,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,BFT20001,01,유기화학,3,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,BFT20002,01,일반미생물,3,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,GCS10007,04,오피스활용,2,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,GEK10096,02,Calculus 2,3,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,GEK20042,02,교육학개론,3,,N
21500154,20150301,,3,2,주간,입학,생명과학부,남,생명과학(33),수학교육학,,연계,,2016,1,GEK20062,01,기독교 변증학,3,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,ENG20022,01,일반화학,3,A+,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GCS10001,07,소프트웨어 입문,2,A0,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK10001,01,채플(한국어) 1,0,F,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK10015,01,한동인성교육,1,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK10041,01,심리학개론,3,B+,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK10055,01,물리학 1,3,B0,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK10096,02,Calculus 2,3,A0,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK20011,01,기독교 세계관,2,B+,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,1,GEK20058,04,성경의 이해,2,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,ECE10002,02,C 프로그래밍(전산전자),3,B+,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,ECE10020,01,공학설계입문,3,B+,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,GEK10056,02,물리학 2,3,B+,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,GEK10097,01,Calculus 3,3,A0,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,GEK20038,01,물리학실험2,1,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2015,2,GEK20065,04,기독교와 비교 종교,2,P,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,ECE20051,02,회로이론 1,3,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,ECE20060,01,기초전자회로실험,2,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,GCS10053,01,English Communication,3,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,GEK10053,02,미분방정식과 응용,3,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,ITP20001,02,Data Structures,3,,N
21500155,20150301,,3,2,주간,입학,전산전자공학부,남,전자공학심화,,,,공학인증,2016,1,ITP20007,02,Logic Design,3,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GCS10001,05,소프트웨어 입문,2,C+,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GCS10033,04,일본어1,3,C+,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10095,01,Calculus 1,3,C0,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK20028,01,인간관계와자기성장,3,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK20058,04,성경의 이해,2,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,MEC10001,02,경제학입문,3,B0,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,MEC10002,04,경영학입문,3,B+,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,CSW40010,01,심리세미나,3,A0,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GCS10004,01,파이썬 프로그래밍,3,C0,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GCS10053,08,English Communication,3,B+,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10011,01,창조와 진화,2,C0,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10015,01,한동인성교육,1,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10042,01,사회복지개론,3,B0,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK20059,01,기독교의 이해,2,P,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,GCS10037,07,중국어1,3,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,GEK10022,01,수화1,2,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,MEC20002,01,거시경제학,3,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,MEC20005,01,경영경제통계,3,,N
21500156,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2016,1,MEC20055,01,회계실무,3,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GCS10002,07,ICT 응용 입문,2,D+,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GCS10037,05,중국어1,3,A+,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,PD,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GEK10011,01,창조와 진화,2,B+,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GEK10041,04,심리학개론,3,B+,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GEK10057,01,일반생물학,3,C0,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,GEK20058,06,성경의 이해,2,P,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,1,PCO10012,11,English Foundation,3,A+,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GCS10004,01,파이썬 프로그래밍,3,B0,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GCS10038,03,중국어2,3,A0,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GCS10053,04,English Communication,3,B+,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,PD,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GEK10015,01,한동인성교육,1,P,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GEK10098,01,교회음악 연습,2,P,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,GEK20065,01,기독교와 비교 종교,2,P,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2015,2,MEC10002,01,경영학입문,3,B0,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,BFT20001,01,유기화학,3,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,BFT20002,01,일반미생물,3,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,CSW20012,01,성격심리학,3,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,GCS20001,17,English Reading and Discussion,3,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,GEK10058,01,일반화학,3,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500157,20150301,,3,2,주간,입학,생명과학부,여,생명과학(33),상담심리학,,연계,,2016,1,GEK30014,02,기독교와현대사상,3,,N
21500158,20150301,,3,2,주간,입학,기계제어공학부,여,기계공학,전자제어공학,,복수,,2015,1,GCS10037,03,중국어1,3,B+,N
21500158,20150301,,3,2,주간,입학,기계제어공학부,여,기계공학,전자제어공학,,복수,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500158,20150301,,3,2,주간,입학,기계제어공학부,여,기계공학,전자제어공학,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
